Date,Time,Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle,Temperature,Precipitation,Weather_Condition,Hour,Month,DayOfWeek,DayOfYear,IsWeekend,IsRushHour,IsMorningRush,IsEveningRush,Season,IsExtremeTemp,TempCategory,HasPrecipitation,HeavyPrecipitation,IsMajorStation,AvgDelay_7days,DelayCount_7days,DelayCategory,IsSignificantDelay,Station_encoded,Code_encoded,Bound_encoded,Line_encoded,Weather_Condition_encoded,Season_encoded,TempCategory_encoded,DelayCategory_encoded
2023-06-25,12:00:00,Sunday,ROSEDALE,PUSC,3,5,S,SRT,5487,8.5,1.7,Rain,12,6,6,176,1,0,0,0,Summer,0,Cool,1,0,0,5.0,7.0,Moderate,0,6,3,2,2,2,1,0,2
2023-06-26,07:00:00,Monday,ROSEDALE,MUSAN,5,7,E,SHP,5003,21.5,3.1,Clear,7,6,0,177,0,1,1,0,Summer,0,Warm,1,0,0,5.571428571428571,7.0,Moderate,0,6,2,0,1,0,1,2,2
2023-06-27,13:00:00,Tuesday,ROSEDALE,PUSC,1,1,S,YU,5841,16.7,3.8,Cloudy,13,6,1,178,0,0,0,0,Summer,0,Mild,1,0,0,5.571428571428571,7.0,Minor,0,6,3,2,3,1,1,1,1
2023-06-29,09:00:00,Thursday,ROSEDALE,TUSC,4,6,N,YU,5523,8.0,1.6,Rain,9,6,3,180,0,1,1,0,Summer,0,Cool,1,0,0,4.571428571428571,7.0,Moderate,0,6,4,1,3,2,1,0,2
2023-06-30,11:00:00,Friday,ROSEDALE,PUSC,3,5,N,SHP,5225,27.2,1.9,Clear,11,6,4,181,0,0,0,0,Summer,0,Warm,1,0,0,4.0,7.0,Moderate,0,6,3,1,1,0,1,2,2
2023-07-01,18:00:00,Saturday,ROSEDALE,MUSAN,14,21,E,YU,5841,20.0,0.4,Rain,18,7,5,182,1,1,0,1,Summer,0,Mild,1,0,0,5.0,7.0,Severe,1,6,2,0,3,2,1,1,3
2023-07-02,09:00:00,Sunday,ROSEDALE,MUSAN,1,1,E,BD,5434,23.4,0.0,Rain,9,7,6,183,1,1,1,0,Summer,0,Warm,0,0,0,4.428571428571429,7.0,Minor,0,6,2,0,0,2,1,2,1
2023-07-03,08:00:00,Monday,ROSEDALE,PUSC,1,2,N,SRT,5527,9.8,5.8,Clear,8,7,0,184,0,1,1,0,Summer,0,Cool,1,1,0,4.142857142857143,7.0,Minor,0,6,3,1,2,0,1,0,1
2023-07-03,14:00:00,Monday,ROSEDALE,MURS,8,12,S,SRT,5601,9.8,5.8,Clear,14,7,0,184,0,0,0,0,Summer,0,Cool,1,1,0,4.571428571428571,7.0,Major,1,6,1,2,2,0,1,0,0
2023-07-08,07:00:00,Saturday,ROSEDALE,PUSC,1,2,E,SHP,5569,19.8,2.1,Clear,7,7,5,189,1,1,1,0,Summer,0,Mild,1,0,0,4.571428571428571,7.0,Minor,0,6,3,0,1,0,1,1,1
2023-07-13,09:00:00,Thursday,ROSEDALE,MUSAN,3,4,S,SHP,5910,0.2,0.0,Clear,9,7,3,194,0,1,1,0,Summer,0,Cool,0,0,0,4.428571428571429,7.0,Moderate,0,6,2,2,1,0,1,0,2
2023-07-18,17:00:00,Tuesday,ROSEDALE,EUNT,3,5,E,YU,5464,7.1,3.6,Snow,17,7,1,199,0,1,0,1,Summer,0,Cool,1,0,0,4.428571428571429,7.0,Moderate,0,6,0,0,3,3,1,0,2
2023-07-19,13:00:00,Wednesday,ROSEDALE,TUSC,1,1,E,SHP,5712,15.0,1.5,Clear,13,7,2,200,0,0,0,0,Summer,0,Mild,1,0,0,2.5714285714285716,7.0,Minor,0,6,4,0,1,0,1,1,1
2023-07-24,19:00:00,Monday,ROSEDALE,MURS,3,5,W,YU,5315,13.8,0.9,Cloudy,19,7,0,205,0,1,0,1,Summer,0,Mild,1,0,0,2.857142857142857,7.0,Moderate,0,6,1,3,3,1,1,1,2
2023-07-27,17:00:00,Thursday,ROSEDALE,MUSAN,1,2,S,BD,5176,12.9,1.1,Cloudy,17,7,3,208,0,1,0,1,Summer,0,Mild,1,0,0,2.857142857142857,7.0,Minor,0,6,2,2,0,1,1,1,1
2023-01-03,06:00:00,Tuesday,ST GEORGE,TUSC,3,5,N,YU,5741,5.7,3.1,Cloudy,6,1,1,3,0,0,0,0,Winter,0,Cool,1,0,1,3.0,1.0,Moderate,0,7,4,1,3,1,2,0,2
2023-01-07,19:00:00,Saturday,ST GEORGE,TUSC,4,7,W,SHP,5156,17.5,0.4,Rain,19,1,5,7,1,1,0,1,Winter,0,Mild,1,0,1,3.5,2.0,Moderate,0,7,4,3,1,2,2,1,2
2023-01-13,19:00:00,Friday,ST GEORGE,MUSAN,5,7,E,BD,5296,16.3,0.0,Clear,19,1,4,13,0,1,0,1,Winter,0,Mild,0,0,1,4.0,3.0,Moderate,0,7,2,0,0,0,2,1,2
2023-01-14,17:00:00,Saturday,ST GEORGE,EUNT,2,3,W,SHP,5844,13.4,0.0,Rain,17,1,5,14,1,1,0,1,Winter,0,Mild,0,0,1,3.5,4.0,Minor,0,7,0,3,1,2,2,1,1
2023-01-20,23:00:00,Friday,ST GEORGE,MURS,4,6,E,SRT,5706,25.9,5.4,Rain,23,1,4,20,0,0,0,0,Winter,0,Warm,1,1,1,3.6,5.0,Moderate,0,7,1,0,2,2,2,2,2
2023-01-29,21:00:00,Sunday,ST GEORGE,MURS,1,2,S,SRT,5404,17.2,2.5,Cloudy,21,1,6,29,1,0,0,0,Winter,0,Mild,1,0,1,3.1666666666666665,6.0,Minor,0,7,1,2,2,1,2,1,1
2023-01-31,01:00:00,Tuesday,ST GEORGE,MURS,2,3,N,BD,5327,20.4,0.0,Cloudy,1,1,1,31,0,0,0,0,Winter,0,Warm,0,0,1,3.0,7.0,Minor,0,7,1,1,0,1,2,2,1
2023-01-31,20:00:00,Tuesday,ST GEORGE,EUNT,2,4,E,SRT,5236,20.4,0.0,Cloudy,20,1,1,31,0,0,0,0,Winter,0,Warm,0,0,1,2.857142857142857,7.0,Minor,0,7,0,0,2,1,2,2,1
2023-02-02,15:00:00,Thursday,ST GEORGE,MURS,2,3,W,SRT,5509,21.6,0.0,Cloudy,15,2,3,33,0,0,0,0,Winter,0,Warm,0,0,1,2.5714285714285716,7.0,Minor,0,7,1,3,2,1,2,2,1
2023-02-04,17:00:00,Saturday,ST GEORGE,MURS,2,3,N,SHP,5352,24.7,0.4,Cloudy,17,2,5,35,1,1,0,1,Winter,0,Warm,1,0,1,2.142857142857143,7.0,Minor,0,7,1,1,1,1,2,2,1
2023-02-05,17:00:00,Sunday,ST GEORGE,TUSC,2,4,N,SRT,5350,27.5,0.0,Clear,17,2,6,36,1,1,0,1,Winter,0,Warm,0,0,1,2.142857142857143,7.0,Minor,0,7,4,1,2,0,2,2,1
2023-02-06,09:00:00,Monday,ST GEORGE,PUSC,2,4,W,YU,5167,17.9,0.0,Rain,9,2,0,37,0,1,1,0,Winter,0,Mild,0,0,1,1.8571428571428572,7.0,Minor,0,7,3,3,3,2,2,1,1
2023-02-10,17:00:00,Friday,ST GEORGE,MUSAN,8,12,N,YU,5224,20.7,1.3,Clear,17,2,4,41,0,1,0,1,Winter,0,Warm,1,0,1,2.857142857142857,7.0,Major,1,7,2,1,3,0,2,2,0
2023-02-16,19:00:00,Thursday,ST GEORGE,MUSAN,1,1,W,SRT,5280,22.2,0.0,Rain,19,2,3,47,0,1,0,1,Winter,0,Warm,0,0,1,2.7142857142857144,7.0,Minor,0,7,2,3,2,2,2,2,1
2023-02-18,18:00:00,Saturday,ST GEORGE,PUSC,5,8,W,BD,5027,23.5,0.2,Clear,18,2,5,49,1,1,0,1,Winter,0,Warm,1,0,1,3.142857142857143,7.0,Moderate,0,7,3,3,0,0,2,2,2
2023-02-25,17:00:00,Saturday,ST GEORGE,TUSC,3,4,S,SRT,5521,26.4,4.5,Cloudy,17,2,5,56,1,1,0,1,Winter,0,Warm,1,0,1,3.2857142857142856,7.0,Moderate,0,7,4,2,2,1,2,2,2
2023-02-25,18:00:00,Saturday,ST GEORGE,TUSC,3,5,N,BD,5918,26.4,4.5,Cloudy,18,2,5,56,1,1,0,1,Winter,0,Warm,1,0,1,3.4285714285714284,7.0,Moderate,0,7,4,1,0,1,2,2,2
2023-02-28,02:00:00,Tuesday,ST GEORGE,EUNT,3,5,S,SRT,5305,25.6,2.5,Clear,2,2,1,59,0,0,0,0,Winter,0,Warm,1,0,1,3.5714285714285716,7.0,Moderate,0,7,0,2,2,0,2,2,2
2023-03-07,09:00:00,Tuesday,ST GEORGE,PUSC,8,12,W,SRT,5870,24.5,4.9,Clear,9,3,1,66,0,1,1,0,Spring,0,Warm,1,0,1,4.428571428571429,7.0,Major,1,7,3,3,2,0,0,2,0
2023-03-08,09:00:00,Wednesday,ST GEORGE,MURS,1,2,E,YU,5997,21.2,0.0,Rain,9,3,2,67,0,1,1,0,Spring,0,Warm,0,0,1,3.4285714285714284,7.0,Minor,0,7,1,0,3,2,0,2,1
2023-03-13,00:00:00,Monday,ST GEORGE,MUSAN,5,8,S,BD,5066,16.1,0.0,Rain,0,3,0,72,0,0,0,0,Spring,0,Mild,0,0,1,4.0,7.0,Moderate,0,7,2,2,0,2,0,1,2
2023-03-15,22:00:00,Wednesday,ST GEORGE,EUNT,1,2,N,SHP,5914,20.3,0.0,Cloudy,22,3,2,74,0,0,0,0,Spring,0,Warm,0,0,1,3.4285714285714284,7.0,Minor,0,7,0,1,1,1,0,2,1
2023-03-16,16:00:00,Thursday,ST GEORGE,MURS,2,3,W,YU,5214,22.7,0.6,Cloudy,16,3,3,75,0,0,0,0,Spring,0,Warm,1,0,1,3.2857142857142856,7.0,Minor,0,7,1,3,3,1,0,2,1
2023-04-01,15:00:00,Saturday,ST GEORGE,MUSAN,3,5,S,SHP,5925,36.4,0.5,Clear,15,4,5,91,1,0,0,0,Spring,1,Warm,1,0,1,3.2857142857142856,7.0,Moderate,0,7,2,2,1,0,0,2,2
2023-04-03,09:00:00,Monday,ST GEORGE,PUSC,3,5,N,SRT,5530,25.2,1.6,Clear,9,4,0,93,0,1,1,0,Spring,0,Warm,1,0,1,3.2857142857142856,7.0,Moderate,0,7,3,1,2,0,0,2,2
2023-04-07,08:00:00,Friday,ST GEORGE,MUSAN,1,2,E,YU,5407,24.5,0.7,Clear,8,4,4,97,0,1,1,0,Spring,0,Warm,1,0,1,2.2857142857142856,7.0,Minor,0,7,2,0,3,0,0,2,1
2023-04-10,04:00:00,Monday,ST GEORGE,MURS,4,7,N,YU,5870,28.4,0.0,Clear,4,4,0,100,0,0,0,0,Spring,0,Warm,0,0,1,2.7142857142857144,7.0,Moderate,0,7,1,1,3,0,0,2,2
2023-04-10,17:00:00,Monday,ST GEORGE,MURS,9,13,S,SRT,5022,28.4,0.0,Clear,17,4,0,100,0,1,0,1,Spring,0,Warm,0,0,1,3.2857142857142856,7.0,Major,1,7,1,2,2,0,0,2,0
2023-04-11,08:00:00,Tuesday,ST GEORGE,MUSAN,1,1,E,SHP,5451,27.0,0.0,Cloudy,8,4,1,101,0,1,1,0,Spring,0,Warm,0,0,1,3.2857142857142856,7.0,Minor,0,7,2,0,1,1,0,2,1
2023-04-18,17:00:00,Tuesday,ST GEORGE,PUSC,1,1,N,SHP,5862,25.4,0.9,Rain,17,4,1,108,0,1,0,1,Spring,0,Warm,1,0,1,3.142857142857143,7.0,Minor,0,7,3,1,1,2,0,2,1
2023-04-19,00:00:00,Wednesday,ST GEORGE,EUNT,1,2,N,YU,5428,17.0,0.0,Rain,0,4,2,109,0,0,0,0,Spring,0,Mild,0,0,1,2.857142857142857,7.0,Minor,0,7,0,1,3,2,0,1,1
2023-04-19,09:00:00,Wednesday,ST GEORGE,MUSAN,2,3,E,YU,5951,17.0,0.0,Rain,9,4,2,109,0,1,1,0,Spring,0,Mild,0,0,1,2.7142857142857144,7.0,Minor,0,7,2,0,3,2,0,1,1
2023-04-26,21:00:00,Wednesday,ST GEORGE,EUNT,2,4,E,BD,5526,14.6,0.0,Clear,21,4,2,116,0,0,0,0,Spring,0,Mild,0,0,1,2.857142857142857,7.0,Minor,0,7,0,0,0,0,0,1,1
2023-04-29,05:00:00,Saturday,ST GEORGE,TUSC,4,6,W,BD,5597,17.6,2.0,Rain,5,4,5,119,1,0,0,0,Spring,0,Mild,1,0,1,2.857142857142857,7.0,Moderate,0,7,4,3,0,2,0,1,2
2023-05-03,16:00:00,Wednesday,ST GEORGE,TUSC,13,20,W,YU,5321,26.4,0.0,Rain,16,5,2,123,0,0,0,0,Spring,0,Warm,0,0,1,3.4285714285714284,7.0,Severe,1,7,4,3,3,2,0,2,3
2023-05-05,06:00:00,Friday,ST GEORGE,PUSC,2,3,E,YU,5275,20.2,0.0,Cloudy,6,5,4,125,0,0,0,0,Spring,0,Warm,0,0,1,3.5714285714285716,7.0,Minor,0,7,3,0,3,1,0,2,1
2023-05-05,12:00:00,Friday,ST GEORGE,MURS,4,6,S,SRT,5281,20.2,0.0,Cloudy,12,5,4,125,0,0,0,0,Spring,0,Warm,0,0,1,4.0,7.0,Moderate,0,7,1,2,2,1,0,2,2
2023-05-10,04:00:00,Wednesday,ST GEORGE,MURS,7,11,N,SRT,5065,25.6,5.0,Clear,4,5,2,130,0,0,0,0,Spring,0,Warm,1,0,1,4.857142857142857,7.0,Major,1,7,1,1,2,0,0,2,0
2023-05-12,15:00:00,Friday,ST GEORGE,PUSC,4,7,S,YU,5995,18.3,1.6,Cloudy,15,5,4,132,0,0,0,0,Spring,0,Mild,1,0,1,5.142857142857143,7.0,Moderate,0,7,3,2,3,1,0,1,2
2023-05-14,11:00:00,Sunday,ST GEORGE,PUSC,4,6,E,SRT,5127,26.6,0.0,Rain,11,5,6,134,1,0,0,0,Spring,0,Warm,0,0,1,5.428571428571429,7.0,Moderate,0,7,3,0,2,2,0,2,2
2023-05-15,22:00:00,Monday,ST GEORGE,MURS,2,4,W,SRT,5858,18.3,1.6,Clear,22,5,0,135,0,0,0,0,Spring,0,Mild,1,0,1,5.142857142857143,7.0,Minor,0,7,1,3,2,0,0,1,1
2023-05-16,08:00:00,Tuesday,ST GEORGE,PUSC,2,3,S,SHP,5262,22.6,0.5,Cloudy,8,5,1,136,0,1,1,0,Spring,0,Warm,1,0,1,3.5714285714285716,7.0,Minor,0,7,3,2,1,1,0,2,1
2023-05-22,03:00:00,Monday,ST GEORGE,MUSAN,1,1,S,SHP,5932,19.9,1.4,Rain,3,5,0,142,0,0,0,0,Spring,0,Mild,1,0,1,3.4285714285714284,7.0,Minor,0,7,2,2,1,2,0,1,1
2023-05-24,03:00:00,Wednesday,ST GEORGE,MURS,5,8,W,SRT,5759,17.0,7.1,Clear,3,5,2,144,0,0,0,0,Spring,0,Mild,1,1,1,3.5714285714285716,7.0,Moderate,0,7,1,3,2,0,0,1,2
2023-05-29,14:00:00,Monday,ST GEORGE,MUSAN,1,1,E,YU,5263,21.5,0.0,Cloudy,14,5,0,149,0,0,0,0,Spring,0,Warm,0,0,1,2.7142857142857144,7.0,Minor,0,7,2,0,3,1,0,2,1
2023-05-31,17:00:00,Wednesday,ST GEORGE,MUSAN,5,8,E,SHP,5211,19.8,3.1,Clear,17,5,2,151,0,1,0,1,Spring,0,Mild,1,0,1,2.857142857142857,7.0,Moderate,0,7,2,0,1,0,0,1,2
2023-06-04,13:00:00,Sunday,ST GEORGE,TUSC,9,14,S,SHP,5879,17.0,3.3,Snow,13,6,6,155,1,0,0,0,Summer,0,Mild,1,0,1,3.5714285714285716,7.0,Major,1,7,4,2,1,3,1,1,0
2023-06-04,17:00:00,Sunday,ST GEORGE,EUNT,1,1,E,BD,5798,17.0,3.3,Snow,17,6,6,155,1,1,0,1,Summer,0,Mild,1,0,1,3.4285714285714284,7.0,Minor,0,7,0,0,0,3,1,1,1
2023-06-05,14:00:00,Monday,ST GEORGE,EUNT,4,7,N,SHP,5397,18.7,9.7,Clear,14,6,0,156,0,0,0,0,Summer,0,Mild,1,1,1,3.7142857142857144,7.0,Moderate,0,7,0,1,1,0,1,1,2
2023-06-10,23:00:00,Saturday,ST GEORGE,MURS,1,1,N,YU,5556,22.5,0.0,Clear,23,6,5,161,1,0,0,0,Summer,0,Warm,0,0,1,3.7142857142857144,7.0,Minor,0,7,1,1,3,0,1,2,1
2023-06-12,19:00:00,Monday,ST GEORGE,PUSC,4,6,E,BD,5060,18.0,2.8,Cloudy,19,6,0,163,0,1,0,1,Summer,0,Mild,1,0,1,3.5714285714285716,7.0,Moderate,0,7,3,0,0,1,1,1,2
2023-06-15,18:00:00,Thursday,ST GEORGE,MUSAN,4,7,S,BD,5472,22.2,1.6,Clear,18,6,3,166,0,1,0,1,Summer,0,Warm,1,0,1,4.0,7.0,Moderate,0,7,2,2,0,0,1,2,2
2023-06-16,01:00:00,Friday,ST GEORGE,MURS,2,4,S,SHP,5808,16.7,2.3,Snow,1,6,4,167,0,0,0,0,Summer,0,Mild,1,0,1,3.5714285714285716,7.0,Minor,0,7,1,2,1,3,1,1,1
2023-06-16,21:00:00,Friday,ST GEORGE,PUSC,1,2,E,SRT,5740,16.7,2.3,Snow,21,6,4,167,0,0,0,0,Summer,0,Mild,1,0,1,2.4285714285714284,7.0,Minor,0,7,3,0,2,3,1,1,1
2023-06-17,08:00:00,Saturday,ST GEORGE,PUSC,1,2,S,SRT,5468,14.9,0.0,Clear,8,6,5,168,1,1,1,0,Summer,0,Mild,0,0,1,2.4285714285714284,7.0,Minor,0,7,3,2,2,0,1,1,1
2023-06-17,22:00:00,Saturday,ST GEORGE,MUSAN,8,12,N,SRT,5655,14.9,0.0,Clear,22,6,5,168,1,0,0,0,Summer,0,Mild,0,0,1,3.0,7.0,Major,1,7,2,1,2,0,1,1,0
2023-06-19,18:00:00,Monday,ST GEORGE,PUSC,4,6,E,BD,5273,19.3,0.0,Clear,18,6,0,170,0,1,0,1,Summer,0,Mild,0,0,1,3.4285714285714284,7.0,Moderate,0,7,3,0,0,0,1,1,2
2023-06-21,09:00:00,Wednesday,ST GEORGE,EUNT,6,9,N,BD,5213,24.5,0.0,Cloudy,9,6,2,172,0,1,1,0,Summer,0,Warm,0,0,1,3.7142857142857144,7.0,Major,1,7,0,1,0,1,1,2,0
2023-06-21,10:00:00,Wednesday,ST GEORGE,TUSC,7,11,W,SHP,5542,24.5,0.0,Cloudy,10,6,2,172,0,0,0,0,Summer,0,Warm,0,0,1,4.142857142857143,7.0,Major,1,7,4,3,1,1,1,2,0
2023-06-21,11:00:00,Wednesday,ST GEORGE,EUNT,2,4,N,SRT,5428,24.5,0.0,Cloudy,11,6,2,172,0,0,0,0,Summer,0,Warm,0,0,1,4.142857142857143,7.0,Minor,0,7,0,1,2,1,1,2,1
2023-06-30,17:00:00,Friday,ST GEORGE,MUSAN,2,3,S,SHP,5480,27.2,1.9,Clear,17,6,4,181,0,1,0,1,Summer,0,Warm,1,0,1,4.285714285714286,7.0,Minor,0,7,2,2,1,0,1,2,1
2023-07-04,20:00:00,Tuesday,ST GEORGE,PUSC,5,8,W,YU,5866,16.7,0.2,Clear,20,7,1,185,0,0,0,0,Summer,0,Mild,1,0,1,4.857142857142857,7.0,Moderate,0,7,3,3,3,0,1,1,2
2023-07-05,10:00:00,Wednesday,ST GEORGE,EUNT,9,14,W,BD,5165,7.2,0.0,Cloudy,10,7,2,186,0,0,0,0,Summer,0,Cool,0,0,1,5.0,7.0,Major,1,7,0,3,0,1,1,0,0
2023-07-09,11:00:00,Sunday,ST GEORGE,MURS,5,8,E,SRT,5488,12.5,4.2,Clear,11,7,6,190,1,0,0,0,Summer,0,Mild,1,0,1,5.142857142857143,7.0,Moderate,0,7,1,0,2,0,1,1,2
2023-07-14,20:00:00,Friday,ST GEORGE,PUSC,4,7,N,YU,5081,17.2,0.0,Clear,20,7,4,195,0,0,0,0,Summer,0,Mild,0,0,1,4.857142857142857,7.0,Moderate,0,7,3,1,3,0,1,1,2
2023-07-15,09:00:00,Saturday,ST GEORGE,PUSC,5,7,S,YU,5101,7.9,0.0,Rain,9,7,5,196,1,1,1,0,Summer,0,Cool,0,0,1,4.571428571428571,7.0,Moderate,0,7,3,2,3,2,1,0,2
2023-07-16,09:00:00,Sunday,ST GEORGE,MURS,2,3,N,BD,5863,7.6,0.4,Rain,9,7,6,197,1,1,1,0,Summer,0,Cool,1,0,1,4.571428571428571,7.0,Minor,0,7,1,1,0,2,1,0,1
2023-07-21,06:00:00,Friday,ST GEORGE,PUSC,8,12,N,SRT,5541,7.5,0.0,Clear,6,7,4,202,0,0,0,0,Summer,0,Cool,0,0,1,5.428571428571429,7.0,Major,1,7,3,1,2,0,1,0,0
2023-07-26,09:00:00,Wednesday,ST GEORGE,MUSAN,5,8,W,SHP,5431,8.9,0.5,Cloudy,9,7,2,207,0,1,1,0,Summer,0,Cool,1,0,1,5.428571428571429,7.0,Moderate,0,7,2,3,1,1,1,0,2
2023-01-07,10:00:00,Saturday,SUMMERHILL,PUSC,1,1,S,YU,5251,17.5,0.4,Rain,10,1,5,7,1,0,0,0,Winter,0,Mild,1,0,0,1.0,1.0,Minor,0,8,3,2,3,2,2,1,1
2023-01-12,21:00:00,Thursday,SUMMERHILL,PUSC,4,7,E,YU,5757,8.7,6.0,Cloudy,21,1,3,12,0,0,0,0,Winter,0,Cool,1,1,0,2.5,2.0,Moderate,0,8,3,0,3,1,2,0,2
2023-01-15,18:00:00,Sunday,SUMMERHILL,MUSAN,1,1,E,SHP,5860,15.6,0.1,Cloudy,18,1,6,15,1,1,0,1,Winter,0,Mild,1,0,0,2.0,3.0,Minor,0,8,2,0,1,1,2,1,1
2023-01-24,13:00:00,Tuesday,SUMMERHILL,PUSC,3,5,S,YU,5415,20.8,1.4,Cloudy,13,1,1,24,0,0,0,0,Winter,0,Warm,1,0,0,2.25,4.0,Moderate,0,8,3,2,3,1,2,2,2
2023-01-25,09:00:00,Wednesday,SUMMERHILL,MURS,9,14,W,SRT,5357,18.9,1.4,Clear,9,1,2,25,0,1,1,0,Winter,0,Mild,1,0,0,3.6,5.0,Major,1,8,1,3,2,0,2,1,0
2023-01-31,11:00:00,Tuesday,SUMMERHILL,TUSC,9,14,E,YU,5056,20.4,0.0,Cloudy,11,1,1,31,0,0,0,0,Winter,0,Warm,0,0,0,4.5,6.0,Major,1,8,4,0,3,1,2,2,0
2023-02-04,19:00:00,Saturday,SUMMERHILL,MURS,1,1,N,SRT,5691,24.7,0.4,Cloudy,19,2,5,35,1,1,0,1,Winter,0,Warm,1,0,0,4.0,7.0,Minor,0,8,1,1,2,1,2,2,1
2023-02-05,15:00:00,Sunday,SUMMERHILL,PUSC,8,12,S,YU,5664,27.5,0.0,Clear,15,2,6,36,1,0,0,0,Winter,0,Warm,0,0,0,5.0,7.0,Major,1,8,3,2,3,0,2,2,0
2023-02-11,18:00:00,Saturday,SUMMERHILL,MURS,2,3,S,BD,5774,18.3,0.0,Clear,18,2,5,42,1,1,0,1,Winter,0,Mild,0,0,0,4.714285714285714,7.0,Minor,0,8,1,2,0,0,2,1,1
2023-02-14,18:00:00,Tuesday,SUMMERHILL,EUNT,5,7,W,YU,5207,16.5,1.8,Clear,18,2,1,45,0,1,0,1,Winter,0,Mild,1,0,0,5.285714285714286,7.0,Moderate,0,8,0,3,3,0,2,1,2
2023-02-19,07:00:00,Sunday,SUMMERHILL,MURS,9,14,S,SHP,5980,22.6,1.7,Clear,7,2,6,50,1,1,1,0,Winter,0,Warm,1,0,0,6.142857142857143,7.0,Major,1,8,1,2,1,0,2,2,0
2023-02-21,09:00:00,Tuesday,SUMMERHILL,PUSC,1,2,W,YU,5862,19.1,2.2,Clear,9,2,1,52,0,1,1,0,Winter,0,Mild,1,0,0,5.0,7.0,Minor,0,8,3,3,3,0,2,1,1
2023-02-27,03:00:00,Monday,SUMMERHILL,MUSAN,1,1,W,SRT,5189,13.9,1.0,Rain,3,2,0,58,0,0,0,0,Winter,0,Mild,1,0,0,3.857142857142857,7.0,Minor,0,8,2,3,2,2,2,1,1
2023-03-01,08:00:00,Wednesday,SUMMERHILL,TUSC,1,2,W,SHP,5158,22.1,0.1,Rain,8,3,2,60,0,1,1,0,Spring,0,Warm,1,0,0,3.857142857142857,7.0,Minor,0,8,4,3,1,2,0,2,1
2023-03-02,14:00:00,Thursday,SUMMERHILL,MURS,7,11,S,YU,5907,27.3,0.3,Clear,14,3,3,61,0,0,0,0,Spring,0,Warm,1,0,0,3.7142857142857144,7.0,Major,1,8,1,2,3,0,0,2,0
2023-03-05,19:00:00,Sunday,SUMMERHILL,PUSC,2,3,N,SRT,5208,24.3,0.1,Clear,19,3,6,64,1,1,0,1,Spring,0,Warm,1,0,0,3.7142857142857144,7.0,Minor,0,8,3,1,2,0,0,2,1
2023-03-12,01:00:00,Sunday,SUMMERHILL,TUSC,2,3,E,SHP,5808,20.0,0.0,Cloudy,1,3,6,71,1,0,0,0,Spring,0,Mild,0,0,0,3.2857142857142856,7.0,Minor,0,8,4,0,1,1,0,1,1
2023-03-15,10:00:00,Wednesday,SUMMERHILL,MURS,2,3,N,YU,5326,20.3,0.0,Cloudy,10,3,2,74,0,0,0,0,Spring,0,Warm,0,0,0,2.2857142857142856,7.0,Minor,0,8,1,1,3,1,0,2,1
2023-03-20,03:00:00,Monday,SUMMERHILL,TUSC,4,7,N,SRT,5389,11.9,1.9,Clear,3,3,0,79,0,0,0,0,Spring,0,Mild,1,0,0,2.7142857142857144,7.0,Moderate,0,8,4,1,2,0,0,1,2
2023-03-24,20:00:00,Friday,SUMMERHILL,MURS,1,1,S,SHP,5202,23.2,6.6,Rain,20,3,4,83,0,0,0,0,Spring,0,Warm,1,1,0,2.7142857142857144,7.0,Minor,0,8,1,2,1,2,0,2,1
2023-03-26,19:00:00,Sunday,SUMMERHILL,PUSC,1,1,W,SHP,5683,19.1,0.7,Rain,19,3,6,85,1,1,0,1,Spring,0,Mild,1,0,0,2.7142857142857144,7.0,Minor,0,8,3,3,1,2,0,1,1
2023-03-27,05:00:00,Monday,SUMMERHILL,MUSAN,13,19,W,YU,5763,27.8,1.7,Clear,5,3,0,86,0,0,0,0,Spring,0,Warm,1,0,0,3.5714285714285716,7.0,Severe,1,8,2,3,3,0,0,2,3
2023-03-28,23:00:00,Tuesday,SUMMERHILL,TUSC,3,5,N,YU,5939,26.7,0.0,Clear,23,3,1,87,0,0,0,0,Spring,0,Warm,0,0,0,3.7142857142857144,7.0,Moderate,0,8,4,1,3,0,0,2,2
2023-03-29,18:00:00,Wednesday,SUMMERHILL,EUNT,4,6,S,YU,5679,20.1,2.1,Clear,18,3,2,88,0,1,0,1,Spring,0,Warm,1,0,0,4.0,7.0,Moderate,0,8,0,2,3,0,0,2,2
2023-03-30,06:00:00,Thursday,SUMMERHILL,MURS,4,6,S,YU,5297,30.9,0.0,Clear,6,3,3,89,0,0,0,0,Spring,1,Warm,0,0,0,4.285714285714286,7.0,Moderate,0,8,1,2,3,0,0,2,2
2023-04-02,05:00:00,Sunday,SUMMERHILL,MUSAN,1,2,S,SHP,5673,30.8,0.5,Snow,5,4,6,92,1,0,0,0,Spring,1,Warm,1,0,0,3.857142857142857,7.0,Minor,0,8,2,2,1,3,0,2,1
2023-04-07,21:00:00,Friday,SUMMERHILL,EUNT,7,11,E,SHP,5487,24.5,0.7,Clear,21,4,4,97,0,0,0,0,Spring,0,Warm,1,0,0,4.714285714285714,7.0,Major,1,8,0,0,1,0,0,2,0
2023-04-14,19:00:00,Friday,SUMMERHILL,MUSAN,7,11,N,SHP,5576,25.7,0.2,Cloudy,19,4,4,104,0,1,0,1,Spring,0,Warm,1,0,0,5.571428571428571,7.0,Major,1,8,2,1,1,1,0,2,0
